date,close
2024-10-03,476.00
2024-10-04,476.09
2024-10-07,481.65
2024-10-08,481.15
2024-10-09,478.43
2024-10-10,478.46
2024-10-11,472.80
2024-10-14,477.32
2024-10-15,477.30
2024-10-16,481.51
2024-10-17,480.49
2024-10-18,477.07
2024-10-21,475.93
2024-10-22,477.64
2024-10-23,478.24
2024-10-24,475.67
2024-10-25,475.47
2024-10-28,477.70
2024-10-29,479.45
2024-10-30,481.68
2024-10-31,481.11
2024-11-01,479.78
2024-11-04,482.22
2024-11-05,482.49
2024-11-06,481.13
2024-11-07,482.98
2024-11-08,483.05
2024-11-11,486.16
2024-11-12,486.64
2024-11-13,483.91
2024-11-14,483.36
2024-11-15,484.52
2024-11-18,479.14
2024-11-19,474.20
2024-11-20,478.06
2024-11-21,478.33
2024-11-22,478.17
2024-11-25,484.83
2024-11-26,485.90
2024-11-27,483.78
2024-11-28,480.74
2024-11-29,482.85
2024-12-02,479.60
2024-12-03,477.22
2024-12-04,479.78
2024-12-05,475.10
2024-12-06,473.50
2024-12-09,477.74
2024-12-10,481.17
2024-12-11,486.85
2024-12-12,485.70
2024-12-13,489.21
2024-12-16,489.23
2024-12-17,484.84
2024-12-18,488.53
2024-12-19,492.62
2024-12-20,494.76
2024-12-23,494.75
2024-12-24,505.71
2024-12-25,508.19
2024-12-26,512.32
2024-12-27,508.38
2024-12-30,515.30
2024-12-31,519.89
2025-01-01,520.34
2025-01-02,519.08
2025-01-03,519.40
2025-01-06,525.61
2025-01-07,517.93
2025-01-08,518.54
2025-01-09,526.27
2025-01-10,529.62
2025-01-13,524.98
2025-01-14,522.47
2025-01-15,517.43
2025-01-16,515.57
2025-01-17,515.63
2025-01-20,519.51
2025-01-21,521.66
2025-01-22,525.35
2025-01-23,524.88
2025-01-24,517.01
2025-01-27,509.85
2025-01-28,512.05
2025-01-29,510.72
2025-01-30,509.19
2025-01-31,516.11
2025-02-03,511.71
2025-02-04,517.09
2025-02-05,521.45
2025-02-06,516.71
2025-02-07,516.70
2025-02-10,519.96
2025-02-11,517.34
2025-02-12,518.95
2025-02-13,520.09
2025-02-14,521.23
2025-02-17,522.90
2025-02-18,523.83
2025-02-19,527.98
2025-02-20,529.60
2025-02-21,533.54
2025-02-24,525.77
2025-02-25,521.80
2025-02-26,522.36
2025-02-27,526.82
2025-02-28,524.94
2025-03-03,519.45
2025-03-04,521.50
2025-03-05,515.63
2025-03-06,505.43
2025-03-07,498.25
2025-03-10,494.66
2025-03-11,491.52
2025-03-12,488.06
2025-03-13,483.13
2025-03-14,485.91
2025-03-17,484.55
2025-03-18,488.50
2025-03-19,490.89
2025-03-20,486.96
2025-03-21,497.96
2025-03-24,501.99
2025-03-25,511.51
2025-03-26,521.95
2025-03-27,520.16
2025-03-28,517.94
2025-03-31,525.92
2025-04-01,531.36
2025-04-02,529.63
2025-04-03,536.96
2025-04-04,540.59
2025-04-07,538.40
2025-04-08,550.33
2025-04-09,563.49
2025-04-10,567.37
2025-04-11,565.86
2025-04-14,568.03
2025-04-15,565.12
2025-04-16,559.57
2025-04-17,563.62
2025-04-18,568.01
2025-04-21,576.56
2025-04-22,566.28
2025-04-23,568.09
2025-04-24,562.12
2025-04-25,565.22
2025-04-28,545.83
2025-04-29,552.75
2025-04-30,557.08
2025-05-01,551.59
2025-05-02,554.37
2025-05-05,541.41
2025-05-06,538.25
2025-05-07,536.20
2025-05-08,531.49
2025-05-09,537.82
2025-05-12,535.61
2025-05-13,530.67
2025-05-14,531.44
2025-05-15,532.20
2025-05-16,542.48
2025-05-19,539.51
2025-05-20,536.19
2025-05-21,540.08
2025-05-22,535.82
2025-05-23,543.06
2025-05-26,547.21
2025-05-27,548.57
2025-05-28,549.33
2025-05-29,542.11
2025-05-30,545.97
2025-06-02,546.08
2025-06-03,535.99
2025-06-04,539.89
2025-06-05,538.76
2025-06-06,542.20
2025-06-09,549.09
2025-06-10,542.26
2025-06-11,545.63
2025-06-12,547.08
2025-06-13,543.52
2025-06-16,540.83
2025-06-17,546.20
2025-06-18,553.20
2025-06-19,555.74
2025-06-20,552.63
2025-06-23,555.04
2025-06-24,553.60
2025-06-25,550.33
2025-06-26,554.27
2025-06-27,558.44
2025-06-30,563.92
2025-07-01,576.08
2025-07-02,575.10
2025-07-03,574.66
2025-07-04,573.04
2025-07-07,573.33
2025-07-08,569.34
2025-07-09,567.07
2025-07-10,568.25
2025-07-11,568.16
2025-07-14,560.89
2025-07-15,566.88
2025-07-16,558.81
2025-07-17,543.34
2025-07-18,539.83
2025-07-21,536.49
2025-07-22,528.91
2025-07-23,519.22
2025-07-24,521.34
2025-07-25,517.11
2025-07-28,512.55
2025-07-29,518.72
2025-07-30,516.58
2025-07-31,523.36
2025-08-01,525.59
2025-08-04,522.22
2025-08-05,516.59
2025-08-06,514.22
2025-08-07,513.13
2025-08-08,517.92
2025-08-11,522.36
2025-08-12,527.27
2025-08-13,523.11
2025-08-14,523.81
2025-08-15,524.30
2025-08-18,527.68
2025-08-19,515.25
2025-08-20,528.58
2025-08-21,527.55
2025-08-22,530.17
2025-08-25,540.78
2025-08-26,537.13
2025-08-27,522.34
2025-08-28,523.42
2025-08-29,524.53
2025-09-01,510.82
2025-09-02,501.10
2025-09-03,494.50
2025-09-04,492.05
2025-09-05,487.63
2025-09-08,480.21
2025-09-09,486.18
2025-09-10,485.80
2025-09-11,486.21
2025-09-12,485.94
2025-09-15,487.35
2025-09-16,481.19
2025-09-17,490.75
2025-09-18,485.92
2025-09-19,482.61
2025-09-22,482.30
2025-09-23,473.60
2025-09-24,460.71
2025-09-25,463.67
2025-09-26,468.85
2025-09-29,462.36
2025-09-30,460.34
2025-10-01,462.30
2025-10-02,462.79
2025-10-03,457.20
2025-10-06,461.27
2025-10-07,457.40
2025-10-08,458.88
2025-10-09,455.15
2025-10-10,464.91
2025-10-13,465.68
2025-10-14,478.72
2025-10-15,473.01
2025-10-16,469.35
2025-10-17,473.15
2025-10-20,472.90
2025-10-21,471.19
2025-10-22,471.75
2025-10-23,478.76
2025-10-24,473.99
2025-10-27,474.26
2025-10-28,470.21
2025-10-29,474.38
2025-10-30,475.52
2025-10-31,470.94
2025-11-03,473.85
2025-11-04,478.05
2025-11-05,480.76
2025-11-06,475.99
2025-11-07,468.84
2025-11-10,464.48
2025-11-11,461.30
2025-11-12,457.86
2025-11-13,454.84
2025-11-14,452.36
2025-11-17,446.88
2025-11-18,442.59
2025-11-19,444.90
2025-11-20,445.51
2025-11-21,445.75
2025-11-24,449.72
2025-11-25,450.78
2025-11-26,449.32
2025-11-27,447.33
2025-11-28,445.00
2025-12-01,443.06
2025-12-02,440.86
2025-12-03,437.15
2025-12-04,431.58
2025-12-05,425.56
2025-12-08,425.47
2025-12-09,421.92
2025-12-10,420.89
2025-12-11,415.97
2025-12-12,414.60
2025-12-15,414.73
2025-12-16,409.98
2025-12-17,403.19
2025-12-18,405.52
2025-12-19,411.45
2025-12-22,408.47
2025-12-23,413.50
2025-12-24,406.72
2025-12-25,400.17
2025-12-26,401.48
2025-12-29,395.65
2025-12-30,393.09
2025-12-31,394.42
2026-01-01,395.28
2026-01-02,387.68
2026-01-05,390.16
2026-01-06,388.47
2026-01-07,390.33
2026-01-08,389.74
2026-01-09,390.48
2026-01-12,389.77
2026-01-13,398.07
2026-01-14,396.17
2026-01-15,397.99
2026-01-16,396.54
2026-01-19,399.18
2026-01-20,397.49
2026-01-21,398.25
2026-01-22,400.46
2026-01-23,398.62
2026-01-26,399.82
2026-01-27,401.39
2026-01-28,400.43
2026-01-29,401.35
2026-01-30,396.48
2026-02-02,400.28
2026-02-03,402.46
2026-02-04,402.23
2026-02-05,401.92
2026-02-06,405.78
2026-02-09,408.32
2026-02-10,405.61
2026-02-11,408.22
2026-02-12,405.87
2026-02-13,408.41
2026-02-16,403.33
2026-02-17,403.39
2026-02-18,408.35
2026-02-19,405.39
2026-02-20,410.12
2026-02-23,408.90
2026-02-24,411.26
2026-02-25,411.17
2026-02-26,412.54
2026-02-27,411.36
2026-03-02,406.82
2026-03-03,406.56
2026-03-04,407.86
2026-03-05,410.89
2026-03-06,415.68
2026-03-09,416.15
2026-03-10,421.67
2026-03-11,422.79
2026-03-12,423.08
2026-03-13,425.27
2026-03-16,426.35
2026-03-17,425.71
2026-03-18,421.99
2026-03-19,420.08
2026-03-20,415.48
2026-03-23,422.62
2026-03-24,422.98
2026-03-25,425.29
2026-03-26,427.98
2026-03-27,423.95
2026-03-30,422.69
2026-03-31,420.32
2026-04-01,418.83
2026-04-02,418.12
2026-04-03,416.20
2026-04-06,412.95
2026-04-07,412.20
2026-04-08,407.20
2026-04-09,408.42
2026-04-10,410.90
2026-04-13,412.61
2026-04-14,413.77
2026-04-15,416.73
2026-04-16,414.38
2026-04-17,411.57
2026-04-20,413.21
2026-04-21,412.57
2026-04-22,415.65
2026-04-23,411.91
2026-04-24,410.34
2026-04-27,413.93
2026-04-28,413.18
2026-04-29,409.36
2026-04-30,413.47
2026-05-01,410.94
2026-05-04,412.40
2026-05-05,411.82
2026-05-06,408.76
2026-05-07,403.20
2026-05-08,406.58
2026-05-11,415.46
2026-05-12,419.35
2026-05-13,417.57
2026-05-14,412.67
2026-05-15,411.26
2026-05-18,411.38
2026-05-19,414.52
2026-05-20,420.28
2026-05-21,424.97
2026-05-22,422.22
2026-05-25,419.12
2026-05-26,416.08
2026-05-27,416.06
2026-05-28,418.39
2026-05-29,413.34
2026-06-01,420.13
2026-06-02,419.80
2026-06-03,424.35
2026-06-04,423.15
2026-06-05,422.97
2026-06-08,416.48
2026-06-09,416.16
2026-06-10,414.62
2026-06-11,408.54
2026-06-12,409.07
2026-06-15,410.10
2026-06-16,409.38
2026-06-17,412.33
2026-06-18,414.67
2026-06-19,411.35
2026-06-22,407.20
2026-06-23,408.10
2026-06-24,414.05
2026-06-25,413.65
2026-06-26,415.53
2026-06-29,417.01
2026-06-30,413.72
2026-07-01,414.29
2026-07-02,408.31
2026-07-03,412.33
2026-07-06,415.22
2026-07-07,413.16
2026-07-08,413.78
2026-07-09,416.05
2026-07-10,413.21
2026-07-13,414.01
2026-07-14,408.02
2026-07-15,407.83
2026-07-16,408.66
2026-07-17,404.83
2026-07-20,406.09
